Unprovoked,windsurfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,lying,surfboard,,,,,,,,,,,,,,,,,
Unprovoked,surf,fishing,,,,,,,,,,,,,,,,,
Unprovoked,fishing,from,rocks,swept,out,sea,by,large,wave,treading,,,,,,,,,
Unprovoked,swimming,from,makeshift,raft,life,vest,after,fishing,boat,sank,,,,,,,,,
Unprovoked,sitting,surfboard,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,fell,off,surfboard,from,shore,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,floating,air,mattress,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,floating,inner,tube,raft,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,floating,his,back,,,,,,,,,,,,,,,,
Unprovoked,snorkeling,,,,,,,,,,,,,,,,,,
Unprovoked,free,diving,spearfishing,resting,surface,,,,,,,,,,,,,,
Unprovoked,diving,diving,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,diving,,,,,,,,,,,,,,,,,
Unprovoked,boogie,boarding,,,,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,lobstering,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,kayaking,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,stand,up,paddleboarding,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfng,,,,,,,,,,,,,,,,,,
Unprovoked,boogie,boarding,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,floating,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,surf,fishing,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surf,paddling,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Provoked,diving,in,aquarium,display,tank,,,,,,,,,,,,,,
Unprovoked,boarding,,,,,,,,,,,,,,,,,,
Unprovoked,wade,fishing,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,but,standing,in,alongside,board,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,jumped,into,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,boarding,or,surfing,,,,,,,,,,,,,,,,
Unprovoked,floating,raft,,,,,,,,,,,,,,,,,
Unprovoked,wade,fishing,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,riding,waves,a,board,,,,,,,,,,,,,,,
Unprovoked,kayaking,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,sitting,his,board,,,,,,,,,,,,,,,
Unprovoked,boarding,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,catamaran,capsized,previous,night,occupants,stayed,wreckage,until,morning,then,attempted,swim,ashore,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,diving,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,floating,,,,,,,,,,,,,,,,,,
Provoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,near,jetty,,,,,,,,,,,,,,,,
Unprovoked,fishing,from,boat,kaimamla,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,from,fishing,boat,setting,nets,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,scalloping,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,playing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,sharks,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,sup,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,kneeling,in,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,boogie,boarding,,,,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Provoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,walking,,,,,,,,,,,,,,,,,,
Unprovoked,snorkeling,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,boogie,boarding,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Provoked,conducting,research,,,,,,,,,,,,,,,,,
Unprovoked,jumping,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,walking,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,mask,snorkel,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,paddling,surfboard,or,board,,,,,,,,,,,,,,,
Provoked,snorkeling,,,,,,,,,,,,,,,,,,
Provoked,board,fishing,vessel,one,ki,,,,,,,,,,,,,,
Unprovoked,paddling,surfboard,,,,,,,,,,,,,,,,,
Unprovoked,swimming,in,strong,current,others,when,he,disappeared,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,fishing,fell,from,rocks,disappeared,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,windsurfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,fell,off,surfboard,,,,,,,,,,,,,,,
Unprovoked,free,diving,abalone,submerged,,,,,,,,,,,,,,,
Unprovoked,free,diving,abalone,but,surface,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,skin,diving,,,,,,,,,,,,,,,,,
Unprovoked,dived,from,inner,tube,,,,,,,,,,,,,,,
Unprovoked,men,boys,picked,up,wearing,life,jackets,inner,tube,,,,,,,,,,
Unprovoked,skindiving,specimens,,,,,,,,,,,,,,,,,
Provoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,jumped,into,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,boggie,boarding,,,,,,,,,,,,,,,,,
Unprovoked,boogie,boarding,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,playing,in,,,,,,,,,,,,,,,,,
Unprovoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,windsurfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Provoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,snorkeling,,,,,,,,,,,,,,,,,,
Unprovoked,playing,a,sandbar,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,wearing,black,wetsuit,swim,fins,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,lying,surfboard,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,paddling,seawards,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,free,diving,spearfishing,ascending,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,lying,prone,his,board,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,free,diving,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Provoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,diving,diving,surface,,,,,,,,,,,,,,,
Provoked,swimming,towing,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Provoked,feeding,sharks,stingrays,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Provoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Provoked,kayak,fishing,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Provoked,removing,hook,from,,,,,,,,,,,,,,,,
Provoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,boogie,boarding,,,,,,,,,,,,,,,,,
Unprovoked,crouching,in,of,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,boogie,boarding,wading,,,,,,,,,,,,,,,,
Unprovoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,dangling,foot,in,amid,baitfish,,,,,,,,,,,,,
Unprovoked,diving,diving,submerged,,,,,,,,,,,,,,,,
Unprovoked,kayaking,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Provoked,tagging,sharks,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,escaping,from,alacatraz,,,,,,,,,,,,,,,,
Unprovoked,standing,in,knee,deep,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,ducking,shells,in,m,deep,,,,,,,,,,,,,
Provoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,crabbing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,diving,filming,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Provoked,kayak,fishing,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,casting,a,net,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,kiteboarding,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Provoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surf,skiing,,,,,,,,,,,,,,,,,
Unprovoked,jumped,into,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,standing,surfing,,,,,,,,,,,,,,,,,
Provoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,boogie,boarding,swimming,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Provoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,towing,a,kayak,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,a,float,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,playing,,,,,,,,,,,,,,,,,,
Unprovoked,walking,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,treading,,,,,,,,,,,,,,,,,
Unprovoked,during,a,fishing,tournament,boatem,was,capsized,by,waves,throwing,men,into,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,diving,diving,reportedly,spearfishing,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,floating,a,small,orange,raft,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Provoked,surf,fishing,,,,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Provoked,fishing,from,market,fishboat,sea,spray,,,,,,,,,,,,,
Unprovoked,goggle,diving,seaweeds,but,standing,in,,,,,,,,,,,,,
Unprovoked,fishing,,,,,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,treading,,,,,,,,,,,,,,,,,
Provoked,touching,a,,,,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,boogie,boarding,,,,,,,,,,,,,,,,,
Unprovoked,boogie,boarding,,,,,,,,,,,,,,,,,
Unprovoked,diving,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,wade,fishing,,,,,,,,,,,,,,,,,
Provoked,standing,holding,pup,,,,,,,,,,,,,,,,
Unprovoked,boarding,,,,,,,,,,,,,,,,,,
Unprovoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,boogie,boarding,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,boogie,board,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Provoked,walking,carrying,surfboard,stepped,,,,,,,,,,,,,,,
Unprovoked,snorkeling,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,boarding,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,wade,fishing,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,free,diving,spearfishing,descending,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,diving,untangle,a,crab,trap,line,from,boat,s,propeller,,,,,,,,,
Unprovoked,playing,,,,,,,,,,,,,,,,,,
Unprovoked,bathing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Provoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Provoked,dragging,stranded,ashore,,,,,,,,,,,,,,,,
Unprovoked,free,diving,abalone,,,,,,,,,,,,,,,,
Unprovoked,surfing,air,mattress,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,kite,surfing,,,,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,diving,,,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Provoked,teasing,a,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,kite,surfing,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,playing,in,surf,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,sitting,in,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,jumping,in,waves,,,,,,,,,,,,,,,,
Unprovoked,spearfishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,wading,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,swimming,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,boogie,boarding,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,standing,,,,,,,,,,,,,,,,,,
Provoked,swimming,in,fish,tank,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
Unprovoked,boarding,,,,,,,,,,,,,,,,,,
Provoked,fishing,,,,,,,,,,,,,,,,,,
Unprovoked,surfing,,,,,,,,,,,,,,,,,,
